,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
40106,Virginia,Season peak percentage,Bin,percent,10.9,11.0,0.007633588
40107,Virginia,Season peak percentage,Bin,percent,11.0,11.1,0.007633588
40108,Virginia,Season peak percentage,Bin,percent,11.1,11.2,0.007633588
40109,Virginia,Season peak percentage,Bin,percent,11.2,11.3,0.007633588
40110,Virginia,Season peak percentage,Bin,percent,11.3,11.4,0.007633588
40111,Virginia,Season peak percentage,Bin,percent,11.4,11.5,0.007633588
40112,Virginia,Season peak percentage,Bin,percent,11.5,11.6,0.007633588
40113,Virginia,Season peak percentage,Bin,percent,11.6,11.7,0.007633588
40114,Virginia,Season peak percentage,Bin,percent,11.7,11.8,0.007633588
40115,Virginia,Season peak percentage,Bin,percent,11.8,11.9,0.007633588
40116,Virginia,Season peak percentage,Bin,percent,11.9,12.0,0.007633588
40117,Virginia,Season peak percentage,Bin,percent,12.0,12.1,0.007633588
40118,Virginia,Season peak percentage,Bin,percent,12.1,12.2,0.007633588
40119,Virginia,Season peak percentage,Bin,percent,12.2,12.3,0.007633588
40120,Virginia,Season peak percentage,Bin,percent,12.3,12.4,0.007633588
40121,Virginia,Season peak percentage,Bin,percent,12.4,12.5,0.007633588
40122,Virginia,Season peak percentage,Bin,percent,12.5,12.6,0.007633588
40123,Virginia,Season peak percentage,Bin,percent,12.6,12.7,0.007633588
40124,Virginia,Season peak percentage,Bin,percent,12.7,12.8,0.007633588
40125,Virginia,Season peak percentage,Bin,percent,12.8,12.9,0.007633588
40126,Virginia,Season peak percentage,Bin,percent,12.9,13.0,0.007633588
40127,Virginia,Season peak percentage,Bin,percent,13.0,100.0,0.007633588
40128,Virginia,1 wk ahead,Point,percent,,,1.821473316373358
40129,Virginia,1 wk ahead,Bin,percent,0.0,0.1,9.998700168978033e-07
40130,Virginia,1 wk ahead,Bin,percent,0.1,0.2,9.998700168978033e-07
40131,Virginia,1 wk ahead,Bin,percent,0.2,0.3,9.998700168978033e-07
40132,Virginia,1 wk ahead,Bin,percent,0.3,0.4,9.998700168978033e-07
40133,Virginia,1 wk ahead,Bin,percent,0.4,0.5,9.998700168978033e-07
40134,Virginia,1 wk ahead,Bin,percent,0.5,0.6,9.998700168978033e-07
40135,Virginia,1 wk ahead,Bin,percent,0.6,0.7,9.998700168978033e-07
40136,Virginia,1 wk ahead,Bin,percent,0.7,0.8,9.998700168978033e-07
40137,Virginia,1 wk ahead,Bin,percent,0.8,0.9,9.998700168978033e-07
40138,Virginia,1 wk ahead,Bin,percent,0.9,1.0,9.998700168978033e-07
40139,Virginia,1 wk ahead,Bin,percent,1.0,1.1,0.006000213972183618
40140,Virginia,1 wk ahead,Bin,percent,1.1,1.2,0.02299798726165599
40141,Virginia,1 wk ahead,Bin,percent,1.2,1.3,0.09898803255576777
40142,Virginia,1 wk ahead,Bin,percent,1.3,1.4,0.2139729695139632
40143,Virginia,1 wk ahead,Bin,percent,1.4,1.5,0.2679658964334637
40144,Virginia,1 wk ahead,Bin,percent,1.5,1.6,0.1919758511393519
40145,Virginia,1 wk ahead,Bin,percent,1.6,1.7,0.11498593682821233
40146,Virginia,1 wk ahead,Bin,percent,1.7,1.8,0.06299274794276745
40147,Virginia,1 wk ahead,Bin,percent,1.8,1.9,0.011999428074350334
40148,Virginia,1 wk ahead,Bin,percent,1.9,2.0,0.004000475938128044
40149,Virginia,1 wk ahead,Bin,percent,2.0,2.1,0.0020007379040724712
40150,Virginia,1 wk ahead,Bin,percent,2.1,2.2,9.998700168978033e-07
40151,Virginia,1 wk ahead,Bin,percent,2.2,2.3,0.0020007379040724712
40152,Virginia,1 wk ahead,Bin,percent,2.3,2.4,9.998700168978033e-07
40153,Virginia,1 wk ahead,Bin,percent,2.4,2.5,9.998700168978033e-07
40154,Virginia,1 wk ahead,Bin,percent,2.5,2.6,9.998700168978033e-07
40155,Virginia,1 wk ahead,Bin,percent,2.6,2.7,9.998700168978033e-07
40156,Virginia,1 wk ahead,Bin,percent,2.7,2.8,9.998700168978033e-07
40157,Virginia,1 wk ahead,Bin,percent,2.8,2.9,9.998700168978033e-07
40158,Virginia,1 wk ahead,Bin,percent,2.9,3.0,9.998700168978033e-07
40159,Virginia,1 wk ahead,Bin,percent,3.0,3.1,9.998700168978033e-07
40160,Virginia,1 wk ahead,Bin,percent,3.1,3.2,9.998700168978033e-07
40161,Virginia,1 wk ahead,Bin,percent,3.2,3.3,9.998700168978033e-07
40162,Virginia,1 wk ahead,Bin,percent,3.3,3.4,9.998700168978033e-07
40163,Virginia,1 wk ahead,Bin,percent,3.4,3.5,9.998700168978033e-07
40164,Virginia,1 wk ahead,Bin,percent,3.5,3.6,9.998700168978033e-07
40165,Virginia,1 wk ahead,Bin,percent,3.6,3.7,9.998700168978033e-07
40166,Virginia,1 wk ahead,Bin,percent,3.7,3.8,9.998700168978033e-07
40167,Virginia,1 wk ahead,Bin,percent,3.8,3.9,9.998700168978033e-07
40168,Virginia,1 wk ahead,Bin,percent,3.9,4.0,9.998700168978033e-07
40169,Virginia,1 wk ahead,Bin,percent,4.0,4.1,9.998700168978033e-07
40170,Virginia,1 wk ahead,Bin,percent,4.1,4.2,9.998700168978033e-07
40171,Virginia,1 wk ahead,Bin,percent,4.2,4.3,9.998700168978033e-07
40172,Virginia,1 wk ahead,Bin,percent,4.3,4.4,9.998700168978033e-07
40173,Virginia,1 wk ahead,Bin,percent,4.4,4.5,9.998700168978033e-07
40174,Virginia,1 wk ahead,Bin,percent,4.5,4.6,9.998700168978033e-07
40175,Virginia,1 wk ahead,Bin,percent,4.6,4.7,9.998700168978033e-07
40176,Virginia,1 wk ahead,Bin,percent,4.7,4.8,9.998700168978033e-07
40177,Virginia,1 wk ahead,Bin,percent,4.8,4.9,9.998700168978033e-07
40178,Virginia,1 wk ahead,Bin,percent,4.9,5.0,9.998700168978033e-07
40179,Virginia,1 wk ahead,Bin,percent,5.0,5.1,9.998700168978033e-07
40180,Virginia,1 wk ahead,Bin,percent,5.1,5.2,9.998700168978033e-07
40181,Virginia,1 wk ahead,Bin,percent,5.2,5.3,9.998700168978033e-07
40182,Virginia,1 wk ahead,Bin,percent,5.3,5.4,9.998700168978033e-07
40183,Virginia,1 wk ahead,Bin,percent,5.4,5.5,9.998700168978033e-07
40184,Virginia,1 wk ahead,Bin,percent,5.5,5.6,9.998700168978033e-07
40185,Virginia,1 wk ahead,Bin,percent,5.6,5.7,9.998700168978033e-07
40186,Virginia,1 wk ahead,Bin,percent,5.7,5.8,9.998700168978033e-07
40187,Virginia,1 wk ahead,Bin,percent,5.8,5.9,9.998700168978033e-07
40188,Virginia,1 wk ahead,Bin,percent,5.9,6.0,9.998700168978033e-07
40189,Virginia,1 wk ahead,Bin,percent,6.0,6.1,9.998700168978033e-07
40190,Virginia,1 wk ahead,Bin,percent,6.1,6.2,9.998700168978033e-07
40191,Virginia,1 wk ahead,Bin,percent,6.2,6.3,9.998700168978033e-07
40192,Virginia,1 wk ahead,Bin,percent,6.3,6.4,9.998700168978033e-07
40193,Virginia,1 wk ahead,Bin,percent,6.4,6.5,9.998700168978033e-07
40194,Virginia,1 wk ahead,Bin,percent,6.5,6.6,9.998700168978033e-07
40195,Virginia,1 wk ahead,Bin,percent,6.6,6.7,9.998700168978033e-07
40196,Virginia,1 wk ahead,Bin,percent,6.7,6.8,9.998700168978033e-07
40197,Virginia,1 wk ahead,Bin,percent,6.8,6.9,9.998700168978033e-07
40198,Virginia,1 wk ahead,Bin,percent,6.9,7.0,9.998700168978033e-07
40199,Virginia,1 wk ahead,Bin,percent,7.0,7.1,9.998700168978033e-07
40200,Virginia,1 wk ahead,Bin,percent,7.1,7.2,9.998700168978033e-07
40201,Virginia,1 wk ahead,Bin,percent,7.2,7.3,9.998700168978033e-07
40202,Virginia,1 wk ahead,Bin,percent,7.3,7.4,9.998700168978033e-07
40203,Virginia,1 wk ahead,Bin,percent,7.4,7.5,9.998700168978033e-07
40204,Virginia,1 wk ahead,Bin,percent,7.5,7.6,9.998700168978033e-07
40205,Virginia,1 wk ahead,Bin,percent,7.6,7.7,9.998700168978033e-07
40206,Virginia,1 wk ahead,Bin,percent,7.7,7.8,9.998700168978033e-07
40207,Virginia,1 wk ahead,Bin,percent,7.8,7.9,9.998700168978033e-07
40208,Virginia,1 wk ahead,Bin,percent,7.9,8.0,9.998700168978033e-07
40209,Virginia,1 wk ahead,Bin,percent,8.0,8.1,9.998700168978033e-07
40210,Virginia,1 wk ahead,Bin,percent,8.1,8.2,9.998700168978033e-07
40211,Virginia,1 wk ahead,Bin,percent,8.2,8.3,9.998700168978033e-07
40212,Virginia,1 wk ahead,Bin,percent,8.3,8.4,9.998700168978033e-07
40213,Virginia,1 wk ahead,Bin,percent,8.4,8.5,9.998700168978033e-07
40214,Virginia,1 wk ahead,Bin,percent,8.5,8.6,9.998700168978033e-07
40215,Virginia,1 wk ahead,Bin,percent,8.6,8.7,9.998700168978033e-07
40216,Virginia,1 wk ahead,Bin,percent,8.7,8.8,9.998700168978033e-07
40217,Virginia,1 wk ahead,Bin,percent,8.8,8.9,9.998700168978033e-07
40218,Virginia,1 wk ahead,Bin,percent,8.9,9.0,9.998700168978033e-07
40219,Virginia,1 wk ahead,Bin,percent,9.0,9.1,9.998700168978033e-07
40220,Virginia,1 wk ahead,Bin,percent,9.1,9.2,9.998700168978033e-07
40221,Virginia,1 wk ahead,Bin,percent,9.2,9.3,9.998700168978033e-07
40222,Virginia,1 wk ahead,Bin,percent,9.3,9.4,9.998700168978033e-07
40223,Virginia,1 wk ahead,Bin,percent,9.4,9.5,9.998700168978033e-07
40224,Virginia,1 wk ahead,Bin,percent,9.5,9.6,9.998700168978033e-07
40225,Virginia,1 wk ahead,Bin,percent,9.6,9.7,9.998700168978033e-07
40226,Virginia,1 wk ahead,Bin,percent,9.7,9.8,9.998700168978033e-07
40227,Virginia,1 wk ahead,Bin,percent,9.8,9.9,9.998700168978033e-07
40228,Virginia,1 wk ahead,Bin,percent,9.9,10.0,9.998700168978033e-07
40229,Virginia,1 wk ahead,Bin,percent,10.0,10.1,9.998700168978033e-07
40230,Virginia,1 wk ahead,Bin,percent,10.1,10.2,9.998700168978033e-07
40231,Virginia,1 wk ahead,Bin,percent,10.2,10.3,9.998700168978033e-07
40232,Virginia,1 wk ahead,Bin,percent,10.3,10.4,9.998700168978033e-07
40233,Virginia,1 wk ahead,Bin,percent,10.4,10.5,9.998700168978033e-07
40234,Virginia,1 wk ahead,Bin,percent,10.5,10.6,9.998700168978033e-07
40235,Virginia,1 wk ahead,Bin,percent,10.6,10.7,9.998700168978033e-07
40236,Virginia,1 wk ahead,Bin,percent,10.7,10.8,9.998700168978033e-07
40237,Virginia,1 wk ahead,Bin,percent,10.8,10.9,9.998700168978033e-07
40238,Virginia,1 wk ahead,Bin,percent,10.9,11.0,9.998700168978033e-07
40239,Virginia,1 wk ahead,Bin,percent,11.0,11.1,9.998700168978033e-07
40240,Virginia,1 wk ahead,Bin,percent,11.1,11.2,9.998700168978033e-07
40241,Virginia,1 wk ahead,Bin,percent,11.2,11.3,9.998700168978033e-07
40242,Virginia,1 wk ahead,Bin,percent,11.3,11.4,9.998700168978033e-07
40243,Virginia,1 wk ahead,Bin,percent,11.4,11.5,9.998700168978033e-07
40244,Virginia,1 wk ahead,Bin,percent,11.5,11.6,9.998700168978033e-07
40245,Virginia,1 wk ahead,Bin,percent,11.6,11.7,9.998700168978033e-07
40246,Virginia,1 wk ahead,Bin,percent,11.7,11.8,9.998700168978033e-07
40247,Virginia,1 wk ahead,Bin,percent,11.8,11.9,9.998700168978033e-07
40248,Virginia,1 wk ahead,Bin,percent,11.9,12.0,9.998700168978033e-07
40249,Virginia,1 wk ahead,Bin,percent,12.0,12.1,9.998700168978033e-07
40250,Virginia,1 wk ahead,Bin,percent,12.1,12.2,9.998700168978033e-07
40251,Virginia,1 wk ahead,Bin,percent,12.2,12.3,9.998700168978033e-07
40252,Virginia,1 wk ahead,Bin,percent,12.3,12.4,9.998700168978033e-07
40253,Virginia,1 wk ahead,Bin,percent,12.4,12.5,9.998700168978033e-07
40254,Virginia,1 wk ahead,Bin,percent,12.5,12.6,9.998700168978033e-07
40255,Virginia,1 wk ahead,Bin,percent,12.6,12.7,9.998700168978033e-07
40256,Virginia,1 wk ahead,Bin,percent,12.7,12.8,9.998700168978033e-07
40257,Virginia,1 wk ahead,Bin,percent,12.8,12.9,9.998700168978033e-07
40258,Virginia,1 wk ahead,Bin,percent,12.9,13.0,9.998700168978033e-07
40259,Virginia,1 wk ahead,Bin,percent,13.0,100,9.998700168978033e-07
40260,Virginia,2 wk ahead,Point,percent,,,1.9986200125988591
40261,Virginia,2 wk ahead,Bin,percent,0.0,0.1,0.9846744391314233
40262,Virginia,2 wk ahead,Bin,percent,0.1,0.2,9.998700168978033e-07
40263,Virginia,2 wk ahead,Bin,percent,0.2,0.3,0.003040115423292844
40264,Virginia,2 wk ahead,Bin,percent,0.3,0.4,9.998700168978033e-07
40265,Virginia,2 wk ahead,Bin,percent,0.4,0.5,9.998700168978033e-07
40266,Virginia,2 wk ahead,Bin,percent,0.5,0.6,9.998700168978033e-07
40267,Virginia,2 wk ahead,Bin,percent,0.6,0.7,9.998700168978033e-07
40268,Virginia,2 wk ahead,Bin,percent,0.7,0.8,9.998700168978033e-07
40269,Virginia,2 wk ahead,Bin,percent,0.8,0.9,9.998700168978033e-07
40270,Virginia,2 wk ahead,Bin,percent,0.9,1.0,9.998700168978033e-07
40271,Virginia,2 wk ahead,Bin,percent,1.0,1.1,9.998700168978033e-07
40272,Virginia,2 wk ahead,Bin,percent,1.1,1.2,9.998700168978033e-07
40273,Virginia,2 wk ahead,Bin,percent,1.2,1.3,9.998700168978033e-07
40274,Virginia,2 wk ahead,Bin,percent,1.3,1.4,9.998700168978033e-07
40275,Virginia,2 wk ahead,Bin,percent,1.4,1.5,9.998700168978033e-07
40276,Virginia,2 wk ahead,Bin,percent,1.5,1.6,9.998700168978033e-07
40277,Virginia,2 wk ahead,Bin,percent,1.6,1.7,9.998700168978033e-07
40278,Virginia,2 wk ahead,Bin,percent,1.7,1.8,9.998700168978033e-07
40279,Virginia,2 wk ahead,Bin,percent,1.8,1.9,9.998700168978033e-07
40280,Virginia,2 wk ahead,Bin,percent,1.9,2.0,9.998700168978033e-07
40281,Virginia,2 wk ahead,Bin,percent,2.0,2.1,9.998700168978033e-07
40282,Virginia,2 wk ahead,Bin,percent,2.1,2.2,9.998700168978033e-07
40283,Virginia,2 wk ahead,Bin,percent,2.2,2.3,9.998700168978033e-07
40284,Virginia,2 wk ahead,Bin,percent,2.3,2.4,9.998700168978033e-07
40285,Virginia,2 wk ahead,Bin,percent,2.4,2.5,9.998700168978033e-07
40286,Virginia,2 wk ahead,Bin,percent,2.5,2.6,9.998700168978033e-07
40287,Virginia,2 wk ahead,Bin,percent,2.6,2.7,9.998700168978033e-07
40288,Virginia,2 wk ahead,Bin,percent,2.7,2.8,9.998700168978033e-07
40289,Virginia,2 wk ahead,Bin,percent,2.8,2.9,9.998700168978033e-07
40290,Virginia,2 wk ahead,Bin,percent,2.9,3.0,9.998700168978033e-07
40291,Virginia,2 wk ahead,Bin,percent,3.0,3.1,9.998700168978033e-07
40292,Virginia,2 wk ahead,Bin,percent,3.1,3.2,9.998700168978033e-07
40293,Virginia,2 wk ahead,Bin,percent,3.2,3.3,9.998700168978033e-07
40294,Virginia,2 wk ahead,Bin,percent,3.3,3.4,9.998700168978033e-07
40295,Virginia,2 wk ahead,Bin,percent,3.4,3.5,9.998700168978033e-07
40296,Virginia,2 wk ahead,Bin,percent,3.5,3.6,9.998700168978033e-07
40297,Virginia,2 wk ahead,Bin,percent,3.6,3.7,9.998700168978033e-07
40298,Virginia,2 wk ahead,Bin,percent,3.7,3.8,9.998700168978033e-07
40299,Virginia,2 wk ahead,Bin,percent,3.8,3.9,9.998700168978033e-07
40300,Virginia,2 wk ahead,Bin,percent,3.9,4.0,9.998700168978033e-07
40301,Virginia,2 wk ahead,Bin,percent,4.0,4.1,9.998700168978033e-07
40302,Virginia,2 wk ahead,Bin,percent,4.1,4.2,9.998700168978033e-07
40303,Virginia,2 wk ahead,Bin,percent,4.2,4.3,9.998700168978033e-07
40304,Virginia,2 wk ahead,Bin,percent,4.3,4.4,9.998700168978033e-07
40305,Virginia,2 wk ahead,Bin,percent,4.4,4.5,9.998700168978033e-07
40306,Virginia,2 wk ahead,Bin,percent,4.5,4.6,9.998700168978033e-07
40307,Virginia,2 wk ahead,Bin,percent,4.6,4.7,9.998700168978033e-07
40308,Virginia,2 wk ahead,Bin,percent,4.7,4.8,9.998700168978033e-07
40309,Virginia,2 wk ahead,Bin,percent,4.8,4.9,9.998700168978033e-07
40310,Virginia,2 wk ahead,Bin,percent,4.9,5.0,9.998700168978033e-07
40311,Virginia,2 wk ahead,Bin,percent,5.0,5.1,9.998700168978033e-07
40312,Virginia,2 wk ahead,Bin,percent,5.1,5.2,9.998700168978033e-07
40313,Virginia,2 wk ahead,Bin,percent,5.2,5.3,9.998700168978033e-07
40314,Virginia,2 wk ahead,Bin,percent,5.3,5.4,9.998700168978033e-07
40315,Virginia,2 wk ahead,Bin,percent,5.4,5.5,9.998700168978033e-07
40316,Virginia,2 wk ahead,Bin,percent,5.5,5.6,9.998700168978033e-07
40317,Virginia,2 wk ahead,Bin,percent,5.6,5.7,9.998700168978033e-07
40318,Virginia,2 wk ahead,Bin,percent,5.7,5.8,9.998700168978033e-07
40319,Virginia,2 wk ahead,Bin,percent,5.8,5.9,9.998700168978033e-07
40320,Virginia,2 wk ahead,Bin,percent,5.9,6.0,9.998700168978033e-07
40321,Virginia,2 wk ahead,Bin,percent,6.0,6.1,0.003040115423292844
40322,Virginia,2 wk ahead,Bin,percent,6.1,6.2,9.998700168978033e-07
40323,Virginia,2 wk ahead,Bin,percent,6.2,6.3,9.998700168978033e-07
40324,Virginia,2 wk ahead,Bin,percent,6.3,6.4,9.998700168978033e-07
40325,Virginia,2 wk ahead,Bin,percent,6.4,6.5,9.998700168978033e-07
40326,Virginia,2 wk ahead,Bin,percent,6.5,6.6,9.998700168978033e-07
40327,Virginia,2 wk ahead,Bin,percent,6.6,6.7,9.998700168978033e-07
40328,Virginia,2 wk ahead,Bin,percent,6.7,6.8,9.998700168978033e-07
40329,Virginia,2 wk ahead,Bin,percent,6.8,6.9,9.998700168978033e-07
40330,Virginia,2 wk ahead,Bin,percent,6.9,7.0,9.998700168978033e-07
40331,Virginia,2 wk ahead,Bin,percent,7.0,7.1,9.998700168978033e-07
40332,Virginia,2 wk ahead,Bin,percent,7.1,7.2,9.998700168978033e-07
40333,Virginia,2 wk ahead,Bin,percent,7.2,7.3,9.998700168978033e-07
40334,Virginia,2 wk ahead,Bin,percent,7.3,7.4,9.998700168978033e-07
40335,Virginia,2 wk ahead,Bin,percent,7.4,7.5,9.998700168978033e-07
40336,Virginia,2 wk ahead,Bin,percent,7.5,7.6,9.998700168978033e-07
40337,Virginia,2 wk ahead,Bin,percent,7.6,7.7,9.998700168978033e-07
40338,Virginia,2 wk ahead,Bin,percent,7.7,7.8,9.998700168978033e-07
40339,Virginia,2 wk ahead,Bin,percent,7.8,7.9,9.998700168978033e-07
40340,Virginia,2 wk ahead,Bin,percent,7.9,8.0,9.998700168978033e-07
40341,Virginia,2 wk ahead,Bin,percent,8.0,8.1,9.998700168978033e-07
40342,Virginia,2 wk ahead,Bin,percent,8.1,8.2,9.998700168978033e-07
40343,Virginia,2 wk ahead,Bin,percent,8.2,8.3,9.998700168978033e-07
40344,Virginia,2 wk ahead,Bin,percent,8.3,8.4,9.998700168978033e-07
40345,Virginia,2 wk ahead,Bin,percent,8.4,8.5,9.998700168978033e-07
40346,Virginia,2 wk ahead,Bin,percent,8.5,8.6,9.998700168978033e-07
40347,Virginia,2 wk ahead,Bin,percent,8.6,8.7,9.998700168978033e-07
40348,Virginia,2 wk ahead,Bin,percent,8.7,8.8,9.998700168978033e-07
40349,Virginia,2 wk ahead,Bin,percent,8.8,8.9,9.998700168978033e-07
40350,Virginia,2 wk ahead,Bin,percent,8.9,9.0,9.998700168978033e-07
40351,Virginia,2 wk ahead,Bin,percent,9.0,9.1,9.998700168978033e-07
40352,Virginia,2 wk ahead,Bin,percent,9.1,9.2,9.998700168978033e-07
40353,Virginia,2 wk ahead,Bin,percent,9.2,9.3,9.998700168978033e-07
40354,Virginia,2 wk ahead,Bin,percent,9.3,9.4,9.998700168978033e-07
40355,Virginia,2 wk ahead,Bin,percent,9.4,9.5,9.998700168978033e-07
40356,Virginia,2 wk ahead,Bin,percent,9.5,9.6,9.998700168978033e-07
40357,Virginia,2 wk ahead,Bin,percent,9.6,9.7,9.998700168978033e-07
40358,Virginia,2 wk ahead,Bin,percent,9.7,9.8,9.998700168978033e-07
40359,Virginia,2 wk ahead,Bin,percent,9.8,9.9,9.998700168978033e-07
40360,Virginia,2 wk ahead,Bin,percent,9.9,10.0,9.998700168978033e-07
40361,Virginia,2 wk ahead,Bin,percent,10.0,10.1,9.998700168978033e-07
40362,Virginia,2 wk ahead,Bin,percent,10.1,10.2,9.998700168978033e-07
40363,Virginia,2 wk ahead,Bin,percent,10.2,10.3,9.998700168978033e-07
40364,Virginia,2 wk ahead,Bin,percent,10.3,10.4,9.998700168978033e-07
40365,Virginia,2 wk ahead,Bin,percent,10.4,10.5,9.998700168978033e-07
40366,Virginia,2 wk ahead,Bin,percent,10.5,10.6,9.998700168978033e-07
40367,Virginia,2 wk ahead,Bin,percent,10.6,10.7,9.998700168978033e-07
40368,Virginia,2 wk ahead,Bin,percent,10.7,10.8,9.998700168978033e-07
40369,Virginia,2 wk ahead,Bin,percent,10.8,10.9,9.998700168978033e-07
40370,Virginia,2 wk ahead,Bin,percent,10.9,11.0,9.998700168978033e-07
40371,Virginia,2 wk ahead,Bin,percent,11.0,11.1,9.998700168978033e-07
40372,Virginia,2 wk ahead,Bin,percent,11.1,11.2,9.998700168978033e-07
40373,Virginia,2 wk ahead,Bin,percent,11.2,11.3,9.998700168978033e-07
40374,Virginia,2 wk ahead,Bin,percent,11.3,11.4,9.998700168978033e-07
40375,Virginia,2 wk ahead,Bin,percent,11.4,11.5,9.998700168978033e-07
40376,Virginia,2 wk ahead,Bin,percent,11.5,11.6,9.998700168978033e-07
40377,Virginia,2 wk ahead,Bin,percent,11.6,11.7,9.998700168978033e-07
40378,Virginia,2 wk ahead,Bin,percent,11.7,11.8,9.998700168978033e-07
40379,Virginia,2 wk ahead,Bin,percent,11.8,11.9,9.998700168978033e-07
40380,Virginia,2 wk ahead,Bin,percent,11.9,12.0,9.998700168978033e-07
40381,Virginia,2 wk ahead,Bin,percent,12.0,12.1,9.998700168978033e-07
40382,Virginia,2 wk ahead,Bin,percent,12.1,12.2,9.998700168978033e-07
40383,Virginia,2 wk ahead,Bin,percent,12.2,12.3,9.998700168978033e-07
40384,Virginia,2 wk ahead,Bin,percent,12.3,12.4,9.998700168978033e-07
40385,Virginia,2 wk ahead,Bin,percent,12.4,12.5,9.998700168978033e-07
40386,Virginia,2 wk ahead,Bin,percent,12.5,12.6,9.998700168978033e-07
40387,Virginia,2 wk ahead,Bin,percent,12.6,12.7,9.998700168978033e-07
40388,Virginia,2 wk ahead,Bin,percent,12.7,12.8,9.998700168978033e-07
40389,Virginia,2 wk ahead,Bin,percent,12.8,12.9,9.998700168978033e-07
40390,Virginia,2 wk ahead,Bin,percent,12.9,13.0,9.998700168978033e-07
40391,Virginia,2 wk ahead,Bin,percent,13.0,100,0.009118346529844737
40392,Virginia,3 wk ahead,Point,percent,,,2.087876055775117
40393,Virginia,3 wk ahead,Bin,percent,0.0,0.1,0.001000868887044684
40394,Virginia,3 wk ahead,Bin,percent,0.1,0.2,0.014999035125433692
40395,Virginia,3 wk ahead,Bin,percent,0.2,0.3,0.017998642176517053
40396,Virginia,3 wk ahead,Bin,percent,0.3,0.4,0.03299667743193385
40397,Virginia,3 wk ahead,Bin,percent,0.4,0.5,0.040995629568156146
40398,Virginia,3 wk ahead,Bin,percent,0.5,0.6,0.036996153500044995
40399,Virginia,3 wk ahead,Bin,percent,0.6,0.7,0.048994581704378426
40400,Virginia,3 wk ahead,Bin,percent,0.7,0.8,0.040995629568156146
40401,Virginia,3 wk ahead,Bin,percent,0.8,0.9,0.040995629568156146
40402,Virginia,3 wk ahead,Bin,percent,0.9,1.0,0.03799602251707278
40403,Virginia,3 wk ahead,Bin,percent,1.0,1.1,0.035996284483017206
40404,Virginia,3 wk ahead,Bin,percent,1.1,1.2,0.04499510563626728
40405,Virginia,3 wk ahead,Bin,percent,1.2,1.3,0.029997070380850487
40406,Virginia,3 wk ahead,Bin,percent,1.3,1.4,0.04299536760221171
40407,Virginia,3 wk ahead,Bin,percent,1.4,1.5,0.029997070380850487
40408,Virginia,3 wk ahead,Bin,percent,1.5,1.6,0.026997463329767133
40409,Virginia,3 wk ahead,Bin,percent,1.6,1.7,0.026997463329767133
40410,Virginia,3 wk ahead,Bin,percent,1.7,1.8,0.030996939397878273
