,Unnamed: 0,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
30758,30758,North Carolina,1 wk ahead,Bin,percent,6.7,6.8,9.987016878058522e-06
30759,30759,North Carolina,1 wk ahead,Bin,percent,6.8,6.9,9.987016878058522e-06
30760,30760,North Carolina,1 wk ahead,Bin,percent,6.9,7.0,9.987016878058522e-06
30761,30761,North Carolina,1 wk ahead,Bin,percent,7.0,7.1,9.987016878058522e-06
30762,30762,North Carolina,1 wk ahead,Bin,percent,7.1,7.2,9.987016878058522e-06
30763,30763,North Carolina,1 wk ahead,Bin,percent,7.2,7.3,9.987016878058522e-06
30764,30764,North Carolina,1 wk ahead,Bin,percent,7.3,7.4,9.987016878058522e-06
30765,30765,North Carolina,1 wk ahead,Bin,percent,7.4,7.5,9.987016878058522e-06
30766,30766,North Carolina,1 wk ahead,Bin,percent,7.5,7.6,9.987016878058522e-06
30767,30767,North Carolina,1 wk ahead,Bin,percent,7.6,7.7,9.987016878058522e-06
30768,30768,North Carolina,1 wk ahead,Bin,percent,7.7,7.8,9.987016878058522e-06
30769,30769,North Carolina,1 wk ahead,Bin,percent,7.8,7.9,9.987016878058522e-06
30770,30770,North Carolina,1 wk ahead,Bin,percent,7.9,8.0,9.987016878058522e-06
30771,30771,North Carolina,1 wk ahead,Bin,percent,8.0,8.1,9.987016878058522e-06
30772,30772,North Carolina,1 wk ahead,Bin,percent,8.1,8.2,9.987016878058522e-06
30773,30773,North Carolina,1 wk ahead,Bin,percent,8.2,8.3,9.987016878058522e-06
30774,30774,North Carolina,1 wk ahead,Bin,percent,8.3,8.4,9.987016878058522e-06
30775,30775,North Carolina,1 wk ahead,Bin,percent,8.4,8.5,9.987016878058522e-06
30776,30776,North Carolina,1 wk ahead,Bin,percent,8.5,8.6,9.987016878058522e-06
30777,30777,North Carolina,1 wk ahead,Bin,percent,8.6,8.7,9.987016878058522e-06
30778,30778,North Carolina,1 wk ahead,Bin,percent,8.7,8.8,9.987016878058522e-06
30779,30779,North Carolina,1 wk ahead,Bin,percent,8.8,8.9,9.987016878058522e-06
30780,30780,North Carolina,1 wk ahead,Bin,percent,8.9,9.0,9.987016878058522e-06
30781,30781,North Carolina,1 wk ahead,Bin,percent,9.0,9.1,9.987016878058522e-06
30782,30782,North Carolina,1 wk ahead,Bin,percent,9.1,9.2,9.987016878058522e-06
30783,30783,North Carolina,1 wk ahead,Bin,percent,9.2,9.3,9.987016878058522e-06
30784,30784,North Carolina,1 wk ahead,Bin,percent,9.3,9.4,9.987016878058522e-06
30785,30785,North Carolina,1 wk ahead,Bin,percent,9.4,9.5,9.987016878058522e-06
30786,30786,North Carolina,1 wk ahead,Bin,percent,9.5,9.6,9.987016878058522e-06
30787,30787,North Carolina,1 wk ahead,Bin,percent,9.6,9.7,9.987016878058522e-06
30788,30788,North Carolina,1 wk ahead,Bin,percent,9.7,9.8,9.987016878058522e-06
30789,30789,North Carolina,1 wk ahead,Bin,percent,9.8,9.9,9.987016878058522e-06
30790,30790,North Carolina,1 wk ahead,Bin,percent,9.9,10.0,9.987016878058522e-06
30791,30791,North Carolina,1 wk ahead,Bin,percent,10.0,10.1,9.987016878058522e-06
30792,30792,North Carolina,1 wk ahead,Bin,percent,10.1,10.2,9.987016878058522e-06
30793,30793,North Carolina,1 wk ahead,Bin,percent,10.2,10.3,9.987016878058522e-06
30794,30794,North Carolina,1 wk ahead,Bin,percent,10.3,10.4,9.987016878058522e-06
30795,30795,North Carolina,1 wk ahead,Bin,percent,10.4,10.5,9.987016878058522e-06
30796,30796,North Carolina,1 wk ahead,Bin,percent,10.5,10.6,9.987016878058522e-06
30797,30797,North Carolina,1 wk ahead,Bin,percent,10.6,10.7,9.987016878058522e-06
30798,30798,North Carolina,1 wk ahead,Bin,percent,10.7,10.8,9.987016878058522e-06
30799,30799,North Carolina,1 wk ahead,Bin,percent,10.8,10.9,9.987016878058522e-06
30800,30800,North Carolina,1 wk ahead,Bin,percent,10.9,11.0,9.987016878058522e-06
30801,30801,North Carolina,1 wk ahead,Bin,percent,11.0,11.1,9.987016878058522e-06
30802,30802,North Carolina,1 wk ahead,Bin,percent,11.1,11.2,9.987016878058522e-06
30803,30803,North Carolina,1 wk ahead,Bin,percent,11.2,11.3,9.987016878058522e-06
30804,30804,North Carolina,1 wk ahead,Bin,percent,11.3,11.4,9.987016878058522e-06
30805,30805,North Carolina,1 wk ahead,Bin,percent,11.4,11.5,9.987016878058522e-06
30806,30806,North Carolina,1 wk ahead,Bin,percent,11.5,11.6,9.987016878058522e-06
30807,30807,North Carolina,1 wk ahead,Bin,percent,11.6,11.7,9.987016878058522e-06
30808,30808,North Carolina,1 wk ahead,Bin,percent,11.7,11.8,9.987016878058522e-06
30809,30809,North Carolina,1 wk ahead,Bin,percent,11.8,11.9,9.987016878058522e-06
30810,30810,North Carolina,1 wk ahead,Bin,percent,11.9,12.0,9.987016878058522e-06
30811,30811,North Carolina,1 wk ahead,Bin,percent,12.0,12.1,9.987016878058522e-06
30812,30812,North Carolina,1 wk ahead,Bin,percent,12.1,12.2,9.987016878058522e-06
30813,30813,North Carolina,1 wk ahead,Bin,percent,12.2,12.3,9.987016878058522e-06
30814,30814,North Carolina,1 wk ahead,Bin,percent,12.3,12.4,9.987016878058522e-06
30815,30815,North Carolina,1 wk ahead,Bin,percent,12.4,12.5,9.987016878058522e-06
30816,30816,North Carolina,1 wk ahead,Bin,percent,12.5,12.6,9.987016878058522e-06
30817,30817,North Carolina,1 wk ahead,Bin,percent,12.6,12.7,9.987016878058522e-06
30818,30818,North Carolina,1 wk ahead,Bin,percent,12.7,12.8,9.987016878058522e-06
30819,30819,North Carolina,1 wk ahead,Bin,percent,12.8,12.9,9.987016878058522e-06
30820,30820,North Carolina,1 wk ahead,Bin,percent,12.9,13.0,9.987016878058522e-06
30821,30821,North Carolina,1 wk ahead,Bin,percent,13.0,100,9.987016878058522e-06
30822,30822,North Carolina,2 wk ahead,Point,percent,,,1.1164149701337294
30823,30823,North Carolina,2 wk ahead,Bin,percent,0.0,0.1,9.987016878058524e-06
30824,30824,North Carolina,2 wk ahead,Bin,percent,0.1,0.2,9.987016878058524e-06
30825,30825,North Carolina,2 wk ahead,Bin,percent,0.2,0.3,0.0010086787176670326
30826,30826,North Carolina,2 wk ahead,Bin,percent,0.3,0.4,0.02797335463896933
30827,30827,North Carolina,2 wk ahead,Bin,percent,0.4,0.5,0.08589747328472984
30828,30828,North Carolina,2 wk ahead,Bin,percent,0.5,0.6,0.21872346948966345
30829,30829,North Carolina,2 wk ahead,Bin,percent,0.6,0.7,0.2337038450014981
30830,30830,North Carolina,2 wk ahead,Bin,percent,0.7,0.8,0.19175879356836112
30831,30831,North Carolina,2 wk ahead,Bin,percent,0.8,0.9,0.11186345750524317
30832,30832,North Carolina,2 wk ahead,Bin,percent,0.9,1.0,0.06492494756816139
30833,30833,North Carolina,2 wk ahead,Bin,percent,1.0,1.1,0.031968121442125234
30834,30834,North Carolina,2 wk ahead,Bin,percent,1.1,1.2,0.019983821032657542
30835,30835,North Carolina,2 wk ahead,Bin,percent,1.2,1.3,0.004004753820033955
30836,30836,North Carolina,2 wk ahead,Bin,percent,1.3,1.4,0.003006062119244981
30837,30837,North Carolina,2 wk ahead,Bin,percent,1.4,1.5,0.002007370418456007
30838,30838,North Carolina,2 wk ahead,Bin,percent,1.5,1.6,0.0010086787176670326
30839,30839,North Carolina,2 wk ahead,Bin,percent,1.6,1.7,9.987016878058524e-06
30840,30840,North Carolina,2 wk ahead,Bin,percent,1.7,1.8,9.987016878058524e-06
30841,30841,North Carolina,2 wk ahead,Bin,percent,1.8,1.9,0.0010086787176670326
30842,30842,North Carolina,2 wk ahead,Bin,percent,1.9,2.0,9.987016878058524e-06
30843,30843,North Carolina,2 wk ahead,Bin,percent,2.0,2.1,9.987016878058524e-06
30844,30844,North Carolina,2 wk ahead,Bin,percent,2.1,2.2,9.987016878058524e-06
30845,30845,North Carolina,2 wk ahead,Bin,percent,2.2,2.3,9.987016878058524e-06
30846,30846,North Carolina,2 wk ahead,Bin,percent,2.3,2.4,9.987016878058524e-06
30847,30847,North Carolina,2 wk ahead,Bin,percent,2.4,2.5,9.987016878058524e-06
30848,30848,North Carolina,2 wk ahead,Bin,percent,2.5,2.6,9.987016878058524e-06
30849,30849,North Carolina,2 wk ahead,Bin,percent,2.6,2.7,9.987016878058524e-06
30850,30850,North Carolina,2 wk ahead,Bin,percent,2.7,2.8,9.987016878058524e-06
30851,30851,North Carolina,2 wk ahead,Bin,percent,2.8,2.9,9.987016878058524e-06
30852,30852,North Carolina,2 wk ahead,Bin,percent,2.9,3.0,9.987016878058524e-06
30853,30853,North Carolina,2 wk ahead,Bin,percent,3.0,3.1,9.987016878058524e-06
30854,30854,North Carolina,2 wk ahead,Bin,percent,3.1,3.2,9.987016878058524e-06
30855,30855,North Carolina,2 wk ahead,Bin,percent,3.2,3.3,9.987016878058524e-06
30856,30856,North Carolina,2 wk ahead,Bin,percent,3.3,3.4,9.987016878058524e-06
30857,30857,North Carolina,2 wk ahead,Bin,percent,3.4,3.5,9.987016878058524e-06
30858,30858,North Carolina,2 wk ahead,Bin,percent,3.5,3.6,9.987016878058524e-06
30859,30859,North Carolina,2 wk ahead,Bin,percent,3.6,3.7,9.987016878058524e-06
30860,30860,North Carolina,2 wk ahead,Bin,percent,3.7,3.8,9.987016878058524e-06
30861,30861,North Carolina,2 wk ahead,Bin,percent,3.8,3.9,9.987016878058524e-06
30862,30862,North Carolina,2 wk ahead,Bin,percent,3.9,4.0,9.987016878058524e-06
30863,30863,North Carolina,2 wk ahead,Bin,percent,4.0,4.1,9.987016878058524e-06
30864,30864,North Carolina,2 wk ahead,Bin,percent,4.1,4.2,9.987016878058524e-06
30865,30865,North Carolina,2 wk ahead,Bin,percent,4.2,4.3,9.987016878058524e-06
30866,30866,North Carolina,2 wk ahead,Bin,percent,4.3,4.4,9.987016878058524e-06
30867,30867,North Carolina,2 wk ahead,Bin,percent,4.4,4.5,9.987016878058524e-06
30868,30868,North Carolina,2 wk ahead,Bin,percent,4.5,4.6,9.987016878058524e-06
30869,30869,North Carolina,2 wk ahead,Bin,percent,4.6,4.7,9.987016878058524e-06
30870,30870,North Carolina,2 wk ahead,Bin,percent,4.7,4.8,9.987016878058524e-06
30871,30871,North Carolina,2 wk ahead,Bin,percent,4.8,4.9,9.987016878058524e-06
30872,30872,North Carolina,2 wk ahead,Bin,percent,4.9,5.0,9.987016878058524e-06
30873,30873,North Carolina,2 wk ahead,Bin,percent,5.0,5.1,9.987016878058524e-06
30874,30874,North Carolina,2 wk ahead,Bin,percent,5.1,5.2,9.987016878058524e-06
30875,30875,North Carolina,2 wk ahead,Bin,percent,5.2,5.3,9.987016878058524e-06
30876,30876,North Carolina,2 wk ahead,Bin,percent,5.3,5.4,9.987016878058524e-06
30877,30877,North Carolina,2 wk ahead,Bin,percent,5.4,5.5,9.987016878058524e-06
30878,30878,North Carolina,2 wk ahead,Bin,percent,5.5,5.6,9.987016878058524e-06
30879,30879,North Carolina,2 wk ahead,Bin,percent,5.6,5.7,9.987016878058524e-06
30880,30880,North Carolina,2 wk ahead,Bin,percent,5.7,5.8,9.987016878058524e-06
30881,30881,North Carolina,2 wk ahead,Bin,percent,5.8,5.9,9.987016878058524e-06
30882,30882,North Carolina,2 wk ahead,Bin,percent,5.9,6.0,9.987016878058524e-06
30883,30883,North Carolina,2 wk ahead,Bin,percent,6.0,6.1,9.987016878058524e-06
30884,30884,North Carolina,2 wk ahead,Bin,percent,6.1,6.2,9.987016878058524e-06
30885,30885,North Carolina,2 wk ahead,Bin,percent,6.2,6.3,9.987016878058524e-06
30886,30886,North Carolina,2 wk ahead,Bin,percent,6.3,6.4,9.987016878058524e-06
30887,30887,North Carolina,2 wk ahead,Bin,percent,6.4,6.5,9.987016878058524e-06
30888,30888,North Carolina,2 wk ahead,Bin,percent,6.5,6.6,9.987016878058524e-06
30889,30889,North Carolina,2 wk ahead,Bin,percent,6.6,6.7,9.987016878058524e-06
30890,30890,North Carolina,2 wk ahead,Bin,percent,6.7,6.8,9.987016878058524e-06
30891,30891,North Carolina,2 wk ahead,Bin,percent,6.8,6.9,9.987016878058524e-06
30892,30892,North Carolina,2 wk ahead,Bin,percent,6.9,7.0,9.987016878058524e-06
30893,30893,North Carolina,2 wk ahead,Bin,percent,7.0,7.1,9.987016878058524e-06
30894,30894,North Carolina,2 wk ahead,Bin,percent,7.1,7.2,9.987016878058524e-06
30895,30895,North Carolina,2 wk ahead,Bin,percent,7.2,7.3,9.987016878058524e-06
30896,30896,North Carolina,2 wk ahead,Bin,percent,7.3,7.4,9.987016878058524e-06
30897,30897,North Carolina,2 wk ahead,Bin,percent,7.4,7.5,9.987016878058524e-06
30898,30898,North Carolina,2 wk ahead,Bin,percent,7.5,7.6,9.987016878058524e-06
30899,30899,North Carolina,2 wk ahead,Bin,percent,7.6,7.7,9.987016878058524e-06
30900,30900,North Carolina,2 wk ahead,Bin,percent,7.7,7.8,9.987016878058524e-06
30901,30901,North Carolina,2 wk ahead,Bin,percent,7.8,7.9,9.987016878058524e-06
30902,30902,North Carolina,2 wk ahead,Bin,percent,7.9,8.0,9.987016878058524e-06
30903,30903,North Carolina,2 wk ahead,Bin,percent,8.0,8.1,9.987016878058524e-06
30904,30904,North Carolina,2 wk ahead,Bin,percent,8.1,8.2,9.987016878058524e-06
30905,30905,North Carolina,2 wk ahead,Bin,percent,8.2,8.3,9.987016878058524e-06
30906,30906,North Carolina,2 wk ahead,Bin,percent,8.3,8.4,9.987016878058524e-06
30907,30907,North Carolina,2 wk ahead,Bin,percent,8.4,8.5,9.987016878058524e-06
30908,30908,North Carolina,2 wk ahead,Bin,percent,8.5,8.6,9.987016878058524e-06
30909,30909,North Carolina,2 wk ahead,Bin,percent,8.6,8.7,9.987016878058524e-06
30910,30910,North Carolina,2 wk ahead,Bin,percent,8.7,8.8,9.987016878058524e-06
30911,30911,North Carolina,2 wk ahead,Bin,percent,8.8,8.9,9.987016878058524e-06
30912,30912,North Carolina,2 wk ahead,Bin,percent,8.9,9.0,9.987016878058524e-06
30913,30913,North Carolina,2 wk ahead,Bin,percent,9.0,9.1,9.987016878058524e-06
30914,30914,North Carolina,2 wk ahead,Bin,percent,9.1,9.2,9.987016878058524e-06
30915,30915,North Carolina,2 wk ahead,Bin,percent,9.2,9.3,9.987016878058524e-06
30916,30916,North Carolina,2 wk ahead,Bin,percent,9.3,9.4,9.987016878058524e-06
30917,30917,North Carolina,2 wk ahead,Bin,percent,9.4,9.5,9.987016878058524e-06
30918,30918,North Carolina,2 wk ahead,Bin,percent,9.5,9.6,9.987016878058524e-06
30919,30919,North Carolina,2 wk ahead,Bin,percent,9.6,9.7,9.987016878058524e-06
30920,30920,North Carolina,2 wk ahead,Bin,percent,9.7,9.8,9.987016878058524e-06
30921,30921,North Carolina,2 wk ahead,Bin,percent,9.8,9.9,9.987016878058524e-06
30922,30922,North Carolina,2 wk ahead,Bin,percent,9.9,10.0,9.987016878058524e-06
30923,30923,North Carolina,2 wk ahead,Bin,percent,10.0,10.1,9.987016878058524e-06
30924,30924,North Carolina,2 wk ahead,Bin,percent,10.1,10.2,9.987016878058524e-06
30925,30925,North Carolina,2 wk ahead,Bin,percent,10.2,10.3,9.987016878058524e-06
30926,30926,North Carolina,2 wk ahead,Bin,percent,10.3,10.4,9.987016878058524e-06
30927,30927,North Carolina,2 wk ahead,Bin,percent,10.4,10.5,9.987016878058524e-06
30928,30928,North Carolina,2 wk ahead,Bin,percent,10.5,10.6,9.987016878058524e-06
30929,30929,North Carolina,2 wk ahead,Bin,percent,10.6,10.7,9.987016878058524e-06
30930,30930,North Carolina,2 wk ahead,Bin,percent,10.7,10.8,9.987016878058524e-06
30931,30931,North Carolina,2 wk ahead,Bin,percent,10.8,10.9,9.987016878058524e-06
30932,30932,North Carolina,2 wk ahead,Bin,percent,10.9,11.0,9.987016878058524e-06
30933,30933,North Carolina,2 wk ahead,Bin,percent,11.0,11.1,9.987016878058524e-06
30934,30934,North Carolina,2 wk ahead,Bin,percent,11.1,11.2,9.987016878058524e-06
30935,30935,North Carolina,2 wk ahead,Bin,percent,11.2,11.3,9.987016878058524e-06
30936,30936,North Carolina,2 wk ahead,Bin,percent,11.3,11.4,9.987016878058524e-06
30937,30937,North Carolina,2 wk ahead,Bin,percent,11.4,11.5,9.987016878058524e-06
30938,30938,North Carolina,2 wk ahead,Bin,percent,11.5,11.6,9.987016878058524e-06
30939,30939,North Carolina,2 wk ahead,Bin,percent,11.6,11.7,9.987016878058524e-06
30940,30940,North Carolina,2 wk ahead,Bin,percent,11.7,11.8,9.987016878058524e-06
30941,30941,North Carolina,2 wk ahead,Bin,percent,11.8,11.9,9.987016878058524e-06
30942,30942,North Carolina,2 wk ahead,Bin,percent,11.9,12.0,9.987016878058524e-06
30943,30943,North Carolina,2 wk ahead,Bin,percent,12.0,12.1,9.987016878058524e-06
30944,30944,North Carolina,2 wk ahead,Bin,percent,12.1,12.2,9.987016878058524e-06
30945,30945,North Carolina,2 wk ahead,Bin,percent,12.2,12.3,9.987016878058524e-06
30946,30946,North Carolina,2 wk ahead,Bin,percent,12.3,12.4,9.987016878058524e-06
30947,30947,North Carolina,2 wk ahead,Bin,percent,12.4,12.5,9.987016878058524e-06
30948,30948,North Carolina,2 wk ahead,Bin,percent,12.5,12.6,9.987016878058524e-06
30949,30949,North Carolina,2 wk ahead,Bin,percent,12.6,12.7,9.987016878058524e-06
30950,30950,North Carolina,2 wk ahead,Bin,percent,12.7,12.8,9.987016878058524e-06
30951,30951,North Carolina,2 wk ahead,Bin,percent,12.8,12.9,9.987016878058524e-06
30952,30952,North Carolina,2 wk ahead,Bin,percent,12.9,13.0,9.987016878058524e-06
30953,30953,North Carolina,2 wk ahead,Bin,percent,13.0,100,9.987016878058524e-06
30954,30954,North Carolina,3 wk ahead,Point,percent,,,1.0440699947623209
30955,30955,North Carolina,3 wk ahead,Bin,percent,0.0,0.1,9.987016878058522e-06
30956,30956,North Carolina,3 wk ahead,Bin,percent,0.1,0.2,0.003006062119244981
30957,30957,North Carolina,3 wk ahead,Bin,percent,0.2,0.3,0.05294064715869369
30958,30958,North Carolina,3 wk ahead,Bin,percent,0.3,0.4,0.14781635873364626
30959,30959,North Carolina,3 wk ahead,Bin,percent,0.4,0.5,0.2127313192849296
30960,30960,North Carolina,3 wk ahead,Bin,percent,0.5,0.6,0.19775094377309496
30961,30961,North Carolina,3 wk ahead,Bin,percent,0.6,0.7,0.1298399081194447
30962,30962,North Carolina,3 wk ahead,Bin,percent,0.7,0.8,0.10487261559972033
30963,30963,North Carolina,3 wk ahead,Bin,percent,0.8,0.9,0.06192887246579446
30964,30964,North Carolina,3 wk ahead,Bin,percent,0.9,1.0,0.038958963347648055
30965,30965,North Carolina,3 wk ahead,Bin,percent,1.0,1.1,0.021981204434235492
30966,30966,North Carolina,3 wk ahead,Bin,percent,1.1,1.2,0.016987745930290614
30967,30967,North Carolina,3 wk ahead,Bin,percent,1.2,1.3,0.004004753820033955
30968,30968,North Carolina,3 wk ahead,Bin,percent,1.3,1.4,0.006002137221611904
30969,30969,North Carolina,3 wk ahead,Bin,percent,1.4,1.5,9.987016878058522e-06
30970,30970,North Carolina,3 wk ahead,Bin,percent,1.5,1.6,9.987016878058522e-06
30971,30971,North Carolina,3 wk ahead,Bin,percent,1.6,1.7,9.987016878058522e-06
30972,30972,North Carolina,3 wk ahead,Bin,percent,1.7,1.8,9.987016878058522e-06
30973,30973,North Carolina,3 wk ahead,Bin,percent,1.8,1.9,9.987016878058522e-06
30974,30974,North Carolina,3 wk ahead,Bin,percent,1.9,2.0,9.987016878058522e-06
30975,30975,North Carolina,3 wk ahead,Bin,percent,2.0,2.1,9.987016878058522e-06
30976,30976,North Carolina,3 wk ahead,Bin,percent,2.1,2.2,9.987016878058522e-06
30977,30977,North Carolina,3 wk ahead,Bin,percent,2.2,2.3,9.987016878058522e-06
30978,30978,North Carolina,3 wk ahead,Bin,percent,2.3,2.4,9.987016878058522e-06
30979,30979,North Carolina,3 wk ahead,Bin,percent,2.4,2.5,9.987016878058522e-06
30980,30980,North Carolina,3 wk ahead,Bin,percent,2.5,2.6,9.987016878058522e-06
30981,30981,North Carolina,3 wk ahead,Bin,percent,2.6,2.7,9.987016878058522e-06
30982,30982,North Carolina,3 wk ahead,Bin,percent,2.7,2.8,9.987016878058522e-06
30983,30983,North Carolina,3 wk ahead,Bin,percent,2.8,2.9,9.987016878058522e-06
30984,30984,North Carolina,3 wk ahead,Bin,percent,2.9,3.0,9.987016878058522e-06
30985,30985,North Carolina,3 wk ahead,Bin,percent,3.0,3.1,9.987016878058522e-06
30986,30986,North Carolina,3 wk ahead,Bin,percent,3.1,3.2,9.987016878058522e-06
30987,30987,North Carolina,3 wk ahead,Bin,percent,3.2,3.3,9.987016878058522e-06
30988,30988,North Carolina,3 wk ahead,Bin,percent,3.3,3.4,9.987016878058522e-06
30989,30989,North Carolina,3 wk ahead,Bin,percent,3.4,3.5,9.987016878058522e-06
30990,30990,North Carolina,3 wk ahead,Bin,percent,3.5,3.6,9.987016878058522e-06
